p_company_name,p_venue_name,date,p_year,p_week_number,weekday,reservations
PALLAPIZZA,PAMPLONA,2024-06-18,2024,25,1,8
PALLAPIZZA,BILBAO,2024-06-18,2024,25,1,10
PALLAPIZZA,BURGOS,2024-06-18,2024,25,1,3
PALLAPIZZA,VITORIA,2024-06-18,2024,25,1,1
PALLAPIZZA,ZARAGOZA,2024-06-18,2024,25,1,8
PALLAPIZZA,PAMPLONA,2024-06-19,2024,25,2,3
PALLAPIZZA,BILBAO,2024-06-19,2024,25,2,0
PALLAPIZZA,BURGOS,2024-06-19,2024,25,2,10
PALLAPIZZA,VITORIA,2024-06-19,2024,25,2,0
PALLAPIZZA,ZARAGOZA,2024-06-19,2024,25,2,10
PALLAPIZZA,PAMPLONA,2024-06-20,2024,25,3,7
PALLAPIZZA,BILBAO,2024-06-20,2024,25,3,7
PALLAPIZZA,BURGOS,2024-06-20,2024,25,3,7
PALLAPIZZA,VITORIA,2024-06-20,2024,25,3,8
PALLAPIZZA,ZARAGOZA,2024-06-20,2024,25,3,5
PALLAPIZZA,PAMPLONA,2024-06-21,2024,25,4,19
PALLAPIZZA,BILBAO,2024-06-21,2024,25,4,2
PALLAPIZZA,BURGOS,2024-06-21,2024,25,4,0
PALLAPIZZA,VITORIA,2024-06-21,2024,25,4,13
PALLAPIZZA,ZARAGOZA,2024-06-21,2024,25,4,2
PALLAPIZZA,PAMPLONA,2024-06-22,2024,25,5,8
PALLAPIZZA,BILBAO,2024-06-22,2024,25,5,17
PALLAPIZZA,BURGOS,2024-06-22,2024,25,5,20
PALLAPIZZA,VITORIA,2024-06-22,2024,25,5,8
PALLAPIZZA,ZARAGOZA,2024-06-22,2024,25,5,16
PALLAPIZZA,PAMPLONA,2024-06-23,2024,25,6,2
PALLAPIZZA,BILBAO,2024-06-23,2024,25,6,16
PALLAPIZZA,BURGOS,2024-06-23,2024,25,6,9
PALLAPIZZA,VITORIA,2024-06-23,2024,25,6,3
PALLAPIZZA,ZARAGOZA,2024-06-23,2024,25,6,3
PALLAPIZZA,PAMPLONA,2024-06-24,2024,26,0,7
PALLAPIZZA,BILBAO,2024-06-24,2024,26,0,9
PALLAPIZZA,BURGOS,2024-06-24,2024,26,0,1
PALLAPIZZA,VITORIA,2024-06-24,2024,26,0,3
PALLAPIZZA,ZARAGOZA,2024-06-24,2024,26,0,4
PALLAPIZZA,PAMPLONA,2024-06-25,2024,26,1,5
PALLAPIZZA,BILBAO,2024-06-25,2024,26,1,8
PALLAPIZZA,BURGOS,2024-06-25,2024,26,1,2
PALLAPIZZA,VITORIA,2024-06-25,2024,26,1,7
PALLAPIZZA,ZARAGOZA,2024-06-25,2024,26,1,7
PALLAPIZZA,PAMPLONA,2024-06-26,2024,26,2,10
PALLAPIZZA,BILBAO,2024-06-26,2024,26,2,7
PALLAPIZZA,BURGOS,2024-06-26,2024,26,2,2
PALLAPIZZA,VITORIA,2024-06-26,2024,26,2,6
PALLAPIZZA,ZARAGOZA,2024-06-26,2024,26,2,8
PALLAPIZZA,PAMPLONA,2024-06-27,2024,26,3,5
PALLAPIZZA,BILBAO,2024-06-27,2024,26,3,1
PALLAPIZZA,BURGOS,2024-06-27,2024,26,3,2
PALLAPIZZA,VITORIA,2024-06-27,2024,26,3,3
PALLAPIZZA,ZARAGOZA,2024-06-27,2024,26,3,4
PALLAPIZZA,PAMPLONA,2024-06-28,2024,26,4,2
PALLAPIZZA,BILBAO,2024-06-28,2024,26,4,6
PALLAPIZZA,BURGOS,2024-06-28,2024,26,4,6
PALLAPIZZA,VITORIA,2024-06-28,2024,26,4,15
PALLAPIZZA,ZARAGOZA,2024-06-28,2024,26,4,2
PALLAPIZZA,PAMPLONA,2024-06-29,2024,26,5,8
PALLAPIZZA,BILBAO,2024-06-29,2024,26,5,4
PALLAPIZZA,BURGOS,2024-06-29,2024,26,5,11
PALLAPIZZA,VITORIA,2024-06-29,2024,26,5,12
PALLAPIZZA,ZARAGOZA,2024-06-29,2024,26,5,9
PALLAPIZZA,PAMPLONA,2024-06-30,2024,26,6,15
PALLAPIZZA,BILBAO,2024-06-30,2024,26,6,14
PALLAPIZZA,BURGOS,2024-06-30,2024,26,6,3
PALLAPIZZA,VITORIA,2024-06-30,2024,26,6,19
PALLAPIZZA,ZARAGOZA,2024-06-30,2024,26,6,15
PALLAPIZZA,PAMPLONA,2024-07-01,2024,27,0,4
PALLAPIZZA,BILBAO,2024-07-01,2024,27,0,2
PALLAPIZZA,BURGOS,2024-07-01,2024,27,0,6
PALLAPIZZA,VITORIA,2024-07-01,2024,27,0,5
PALLAPIZZA,ZARAGOZA,2024-07-01,2024,27,0,1
PALLAPIZZA,PAMPLONA,2024-07-02,2024,27,1,1
PALLAPIZZA,BILBAO,2024-07-02,2024,27,1,5
PALLAPIZZA,BURGOS,2024-07-02,2024,27,1,8
PALLAPIZZA,VITORIA,2024-07-02,2024,27,1,3
PALLAPIZZA,ZARAGOZA,2024-07-02,2024,27,1,0
PALLAPIZZA,PAMPLONA,2024-07-03,2024,27,2,8
PALLAPIZZA,BILBAO,2024-07-03,2024,27,2,7
PALLAPIZZA,BURGOS,2024-07-03,2024,27,2,1
PALLAPIZZA,VITORIA,2024-07-03,2024,27,2,8
PALLAPIZZA,ZARAGOZA,2024-07-03,2024,27,2,7
PALLAPIZZA,PAMPLONA,2024-07-04,2024,27,3,6
PALLAPIZZA,BILBAO,2024-07-04,2024,27,3,0
PALLAPIZZA,BURGOS,2024-07-04,2024,27,3,10
PALLAPIZZA,VITORIA,2024-07-04,2024,27,3,7
PALLAPIZZA,ZARAGOZA,2024-07-04,2024,27,3,0
PALLAPIZZA,PAMPLONA,2024-07-05,2024,27,4,3
PALLAPIZZA,BILBAO,2024-07-05,2024,27,4,17
PALLAPIZZA,BURGOS,2024-07-05,2024,27,4,17
PALLAPIZZA,VITORIA,2024-07-05,2024,27,4,0
PALLAPIZZA,ZARAGOZA,2024-07-05,2024,27,4,11
PALLAPIZZA,PAMPLONA,2024-07-06,2024,27,5,3
PALLAPIZZA,BILBAO,2024-07-06,2024,27,5,5
PALLAPIZZA,BURGOS,2024-07-06,2024,27,5,2
PALLAPIZZA,VITORIA,2024-07-06,2024,27,5,12
PALLAPIZZA,ZARAGOZA,2024-07-06,2024,27,5,13
PALLAPIZZA,PAMPLONA,2024-07-07,2024,27,6,3
PALLAPIZZA,BILBAO,2024-07-07,2024,27,6,10
PALLAPIZZA,BURGOS,2024-07-07,2024,27,6,17
PALLAPIZZA,VITORIA,2024-07-07,2024,27,6,12
PALLAPIZZA,ZARAGOZA,2024-07-07,2024,27,6,9
PALLAPIZZA,PAMPLONA,2024-07-08,2024,28,0,2
PALLAPIZZA,BILBAO,2024-07-08,2024,28,0,3
PALLAPIZZA,BURGOS,2024-07-08,2024,28,0,8
PALLAPIZZA,VITORIA,2024-07-08,2024,28,0,4
PALLAPIZZA,ZARAGOZA,2024-07-08,2024,28,0,0
PALLAPIZZA,PAMPLONA,2024-07-09,2024,28,1,5
PALLAPIZZA,BILBAO,2024-07-09,2024,28,1,2
PALLAPIZZA,BURGOS,2024-07-09,2024,28,1,4
PALLAPIZZA,VITORIA,2024-07-09,2024,28,1,8
PALLAPIZZA,ZARAGOZA,2024-07-09,2024,28,1,1
PALLAPIZZA,PAMPLONA,2024-07-10,2024,28,2,7
PALLAPIZZA,BILBAO,2024-07-10,2024,28,2,7
PALLAPIZZA,BURGOS,2024-07-10,2024,28,2,6
PALLAPIZZA,VITORIA,2024-07-10,2024,28,2,7
PALLAPIZZA,ZARAGOZA,2024-07-10,2024,28,2,10
PALLAPIZZA,PAMPLONA,2024-07-11,2024,28,3,9
PALLAPIZZA,BILBAO,2024-07-11,2024,28,3,3
PALLAPIZZA,BURGOS,2024-07-11,2024,28,3,1
PALLAPIZZA,VITORIA,2024-07-11,2024,28,3,5
PALLAPIZZA,ZARAGOZA,2024-07-11,2024,28,3,8
PALLAPIZZA,PAMPLONA,2024-07-12,2024,28,4,8
PALLAPIZZA,BILBAO,2024-07-12,2024,28,4,8
PALLAPIZZA,BURGOS,2024-07-12,2024,28,4,1
PALLAPIZZA,VITORIA,2024-07-12,2024,28,4,1
PALLAPIZZA,ZARAGOZA,2024-07-12,2024,28,4,0
PALLAPIZZA,PAMPLONA,2024-07-13,2024,28,5,20
PALLAPIZZA,BILBAO,2024-07-13,2024,28,5,10
PALLAPIZZA,BURGOS,2024-07-13,2024,28,5,4
PALLAPIZZA,VITORIA,2024-07-13,2024,28,5,0
PALLAPIZZA,ZARAGOZA,2024-07-13,2024,28,5,8
PALLAPIZZA,PAMPLONA,2024-07-14,2024,28,6,16
PALLAPIZZA,BILBAO,2024-07-14,2024,28,6,4
PALLAPIZZA,BURGOS,2024-07-14,2024,28,6,6
PALLAPIZZA,VITORIA,2024-07-14,2024,28,6,16
PALLAPIZZA,ZARAGOZA,2024-07-14,2024,28,6,16
PALLAPIZZA,PAMPLONA,2024-07-15,2024,29,0,0
PALLAPIZZA,BILBAO,2024-07-15,2024,29,0,6
PALLAPIZZA,BURGOS,2024-07-15,2024,29,0,4
PALLAPIZZA,VITORIA,2024-07-15,2024,29,0,10
PALLAPIZZA,ZARAGOZA,2024-07-15,2024,29,0,10
PALLAPIZZA,PAMPLONA,2024-07-16,2024,29,1,8
PALLAPIZZA,BILBAO,2024-07-16,2024,29,1,2
PALLAPIZZA,BURGOS,2024-07-16,2024,29,1,5
PALLAPIZZA,VITORIA,2024-07-16,2024,29,1,4
PALLAPIZZA,ZARAGOZA,2024-07-16,2024,29,1,5
PALLAPIZZA,PAMPLONA,2024-07-17,2024,29,2,0
PALLAPIZZA,BILBAO,2024-07-17,2024,29,2,2
PALLAPIZZA,BURGOS,2024-07-17,2024,29,2,6
PALLAPIZZA,VITORIA,2024-07-17,2024,29,2,5
PALLAPIZZA,ZARAGOZA,2024-07-17,2024,29,2,7
PALLAPIZZA,PAMPLONA,2024-07-18,2024,29,3,5
PALLAPIZZA,BILBAO,2024-07-18,2024,29,3,8
PALLAPIZZA,BURGOS,2024-07-18,2024,29,3,3
PALLAPIZZA,VITORIA,2024-07-18,2024,29,3,8
PALLAPIZZA,ZARAGOZA,2024-07-18,2024,29,3,9
PALLAPIZZA,PAMPLONA,2024-07-19,2024,29,4,7
PALLAPIZZA,BILBAO,2024-07-19,2024,29,4,17
PALLAPIZZA,BURGOS,2024-07-19,2024,29,4,0
PALLAPIZZA,VITORIA,2024-07-19,2024,29,4,15
PALLAPIZZA,ZARAGOZA,2024-07-19,2024,29,4,6
PALLAPIZZA,PAMPLONA,2024-07-20,2024,29,5,2
PALLAPIZZA,BILBAO,2024-07-20,2024,29,5,2
PALLAPIZZA,BURGOS,2024-07-20,2024,29,5,3
PALLAPIZZA,VITORIA,2024-07-20,2024,29,5,18
PALLAPIZZA,ZARAGOZA,2024-07-20,2024,29,5,2
PALLAPIZZA,PAMPLONA,2024-07-21,2024,29,6,9
PALLAPIZZA,BILBAO,2024-07-21,2024,29,6,7
PALLAPIZZA,BURGOS,2024-07-21,2024,29,6,7
PALLAPIZZA,VITORIA,2024-07-21,2024,29,6,18
PALLAPIZZA,ZARAGOZA,2024-07-21,2024,29,6,11
PALLAPIZZA,PAMPLONA,2024-07-22,2024,30,0,5
PALLAPIZZA,BILBAO,2024-07-22,2024,30,0,0
PALLAPIZZA,BURGOS,2024-07-22,2024,30,0,10
PALLAPIZZA,VITORIA,2024-07-22,2024,30,0,4
PALLAPIZZA,ZARAGOZA,2024-07-22,2024,30,0,1
PALLAPIZZA,PAMPLONA,2024-07-23,2024,30,1,7
PALLAPIZZA,BILBAO,2024-07-23,2024,30,1,6
PALLAPIZZA,BURGOS,2024-07-23,2024,30,1,9
PALLAPIZZA,VITORIA,2024-07-23,2024,30,1,0
PALLAPIZZA,ZARAGOZA,2024-07-23,2024,30,1,3
PALLAPIZZA,PAMPLONA,2024-07-24,2024,30,2,4
PALLAPIZZA,BILBAO,2024-07-24,2024,30,2,2
PALLAPIZZA,BURGOS,2024-07-24,2024,30,2,9
PALLAPIZZA,VITORIA,2024-07-24,2024,30,2,2
PALLAPIZZA,ZARAGOZA,2024-07-24,2024,30,2,1
PALLAPIZZA,PAMPLONA,2024-07-25,2024,30,3,6
PALLAPIZZA,BILBAO,2024-07-25,2024,30,3,1
PALLAPIZZA,BURGOS,2024-07-25,2024,30,3,0
PALLAPIZZA,VITORIA,2024-07-25,2024,30,3,4
PALLAPIZZA,ZARAGOZA,2024-07-25,2024,30,3,9
PALLAPIZZA,PAMPLONA,2024-07-26,2024,30,4,2
PALLAPIZZA,BILBAO,2024-07-26,2024,30,4,5
PALLAPIZZA,BURGOS,2024-07-26,2024,30,4,17
PALLAPIZZA,VITORIA,2024-07-26,2024,30,4,10
PALLAPIZZA,ZARAGOZA,2024-07-26,2024,30,4,12
PALLAPIZZA,PAMPLONA,2024-07-27,2024,30,5,17
PALLAPIZZA,BILBAO,2024-07-27,2024,30,5,9
PALLAPIZZA,BURGOS,2024-07-27,2024,30,5,12
PALLAPIZZA,VITORIA,2024-07-27,2024,30,5,12
PALLAPIZZA,ZARAGOZA,2024-07-27,2024,30,5,20
PALLAPIZZA,PAMPLONA,2024-07-28,2024,30,6,0
PALLAPIZZA,BILBAO,2024-07-28,2024,30,6,6
PALLAPIZZA,BURGOS,2024-07-28,2024,30,6,3
PALLAPIZZA,VITORIA,2024-07-28,2024,30,6,3
PALLAPIZZA,ZARAGOZA,2024-07-28,2024,30,6,0
PALLAPIZZA,PAMPLONA,2024-07-29,2024,31,0,8
PALLAPIZZA,BILBAO,2024-07-29,2024,31,0,5
PALLAPIZZA,BURGOS,2024-07-29,2024,31,0,0
PALLAPIZZA,VITORIA,2024-07-29,2024,31,0,10
PALLAPIZZA,ZARAGOZA,2024-07-29,2024,31,0,3
PALLAPIZZA,PAMPLONA,2024-07-30,2024,31,1,5
PALLAPIZZA,BILBAO,2024-07-30,2024,31,1,5
PALLAPIZZA,BURGOS,2024-07-30,2024,31,1,10
PALLAPIZZA,VITORIA,2024-07-30,2024,31,1,6
PALLAPIZZA,ZARAGOZA,2024-07-30,2024,31,1,8
PALLAPIZZA,PAMPLONA,2024-07-31,2024,31,2,4
PALLAPIZZA,BILBAO,2024-07-31,2024,31,2,4
PALLAPIZZA,BURGOS,2024-07-31,2024,31,2,6
PALLAPIZZA,VITORIA,2024-07-31,2024,31,2,7
PALLAPIZZA,ZARAGOZA,2024-07-31,2024,31,2,0
PALLAPIZZA,PAMPLONA,2024-08-01,2024,31,3,0
PALLAPIZZA,BILBAO,2024-08-01,2024,31,3,4
PALLAPIZZA,BURGOS,2024-08-01,2024,31,3,7
PALLAPIZZA,VITORIA,2024-08-01,2024,31,3,9
PALLAPIZZA,ZARAGOZA,2024-08-01,2024,31,3,0
PALLAPIZZA,PAMPLONA,2024-08-02,2024,31,4,3
PALLAPIZZA,BILBAO,2024-08-02,2024,31,4,5
PALLAPIZZA,BURGOS,2024-08-02,2024,31,4,3
PALLAPIZZA,VITORIA,2024-08-02,2024,31,4,2
PALLAPIZZA,ZARAGOZA,2024-08-02,2024,31,4,7
PALLAPIZZA,PAMPLONA,2024-08-03,2024,31,5,5
PALLAPIZZA,BILBAO,2024-08-03,2024,31,5,11
PALLAPIZZA,BURGOS,2024-08-03,2024,31,5,2
PALLAPIZZA,VITORIA,2024-08-03,2024,31,5,3
PALLAPIZZA,ZARAGOZA,2024-08-03,2024,31,5,2
PALLAPIZZA,PAMPLONA,2024-08-04,2024,31,6,20
PALLAPIZZA,BILBAO,2024-08-04,2024,31,6,0
PALLAPIZZA,BURGOS,2024-08-04,2024,31,6,19
PALLAPIZZA,VITORIA,2024-08-04,2024,31,6,2
PALLAPIZZA,ZARAGOZA,2024-08-04,2024,31,6,6
PALLAPIZZA,PAMPLONA,2024-08-05,2024,32,0,2
PALLAPIZZA,BILBAO,2024-08-05,2024,32,0,3
PALLAPIZZA,BURGOS,2024-08-05,2024,32,0,1
PALLAPIZZA,VITORIA,2024-08-05,2024,32,0,7
PALLAPIZZA,ZARAGOZA,2024-08-05,2024,32,0,1
PALLAPIZZA,PAMPLONA,2024-08-06,2024,32,1,8
PALLAPIZZA,BILBAO,2024-08-06,2024,32,1,2
PALLAPIZZA,BURGOS,2024-08-06,2024,32,1,2
PALLAPIZZA,VITORIA,2024-08-06,2024,32,1,9
PALLAPIZZA,ZARAGOZA,2024-08-06,2024,32,1,4
PALLAPIZZA,PAMPLONA,2024-08-07,2024,32,2,6
PALLAPIZZA,BILBAO,2024-08-07,2024,32,2,8
PALLAPIZZA,BURGOS,2024-08-07,2024,32,2,4
PALLAPIZZA,VITORIA,2024-08-07,2024,32,2,0
PALLAPIZZA,ZARAGOZA,2024-08-07,2024,32,2,3
PALLAPIZZA,PAMPLONA,2024-08-08,2024,32,3,9
PALLAPIZZA,BILBAO,2024-08-08,2024,32,3,7
PALLAPIZZA,BURGOS,2024-08-08,2024,32,3,9
PALLAPIZZA,VITORIA,2024-08-08,2024,32,3,8
PALLAPIZZA,ZARAGOZA,2024-08-08,2024,32,3,8
PALLAPIZZA,PAMPLONA,2024-08-09,2024,32,4,17
PALLAPIZZA,BILBAO,2024-08-09,2024,32,4,2
PALLAPIZZA,BURGOS,2024-08-09,2024,32,4,11
PALLAPIZZA,VITORIA,2024-08-09,2024,32,4,13
PALLAPIZZA,ZARAGOZA,2024-08-09,2024,32,4,11
PALLAPIZZA,PAMPLONA,2024-08-10,2024,32,5,20
PALLAPIZZA,BILBAO,2024-08-10,2024,32,5,16
PALLAPIZZA,BURGOS,2024-08-10,2024,32,5,5
PALLAPIZZA,VITORIA,2024-08-10,2024,32,5,2
PALLAPIZZA,ZARAGOZA,2024-08-10,2024,32,5,20
PALLAPIZZA,PAMPLONA,2024-08-11,2024,32,6,14
PALLAPIZZA,BILBAO,2024-08-11,2024,32,6,17
PALLAPIZZA,BURGOS,2024-08-11,2024,32,6,9
PALLAPIZZA,VITORIA,2024-08-11,2024,32,6,16
PALLAPIZZA,ZARAGOZA,2024-08-11,2024,32,6,9
PALLAPIZZA,PAMPLONA,2024-08-12,2024,33,0,5
PALLAPIZZA,BILBAO,2024-08-12,2024,33,0,2
PALLAPIZZA,BURGOS,2024-08-12,2024,33,0,0
PALLAPIZZA,VITORIA,2024-08-12,2024,33,0,8
PALLAPIZZA,ZARAGOZA,2024-08-12,2024,33,0,4
PALLAPIZZA,PAMPLONA,2024-08-13,2024,33,1,9
PALLAPIZZA,BILBAO,2024-08-13,2024,33,1,3
PALLAPIZZA,BURGOS,2024-08-13,2024,33,1,1
PALLAPIZZA,VITORIA,2024-08-13,2024,33,1,1
PALLAPIZZA,ZARAGOZA,2024-08-13,2024,33,1,7
PALLAPIZZA,PAMPLONA,2024-08-14,2024,33,2,7
PALLAPIZZA,BILBAO,2024-08-14,2024,33,2,1
PALLAPIZZA,BURGOS,2024-08-14,2024,33,2,6
PALLAPIZZA,VITORIA,2024-08-14,2024,33,2,10
PALLAPIZZA,ZARAGOZA,2024-08-14,2024,33,2,8
PALLAPIZZA,PAMPLONA,2024-08-15,2024,33,3,5
PALLAPIZZA,BILBAO,2024-08-15,2024,33,3,7
PALLAPIZZA,BURGOS,2024-08-15,2024,33,3,0
PALLAPIZZA,VITORIA,2024-08-15,2024,33,3,9
PALLAPIZZA,ZARAGOZA,2024-08-15,2024,33,3,6
PALLAPIZZA,PAMPLONA,2024-08-16,2024,33,4,9
PALLAPIZZA,BILBAO,2024-08-16,2024,33,4,18
PALLAPIZZA,BURGOS,2024-08-16,2024,33,4,20
PALLAPIZZA,VITORIA,2024-08-16,2024,33,4,8
PALLAPIZZA,ZARAGOZA,2024-08-16,2024,33,4,18
PALLAPIZZA,PAMPLONA,2024-08-17,2024,33,5,1
PALLAPIZZA,BILBAO,2024-08-17,2024,33,5,15
PALLAPIZZA,BURGOS,2024-08-17,2024,33,5,3
PALLAPIZZA,VITORIA,2024-08-17,2024,33,5,4
PALLAPIZZA,ZARAGOZA,2024-08-17,2024,33,5,8
PALLAPIZZA,PAMPLONA,2024-08-18,2024,33,6,16
PALLAPIZZA,BILBAO,2024-08-18,2024,33,6,20
PALLAPIZZA,BURGOS,2024-08-18,2024,33,6,9
PALLAPIZZA,VITORIA,2024-08-18,2024,33,6,2
PALLAPIZZA,ZARAGOZA,2024-08-18,2024,33,6,4
PALLAPIZZA,PAMPLONA,2024-08-19,2024,34,0,4
PALLAPIZZA,BILBAO,2024-08-19,2024,34,0,4
PALLAPIZZA,BURGOS,2024-08-19,2024,34,0,2
PALLAPIZZA,VITORIA,2024-08-19,2024,34,0,10
PALLAPIZZA,ZARAGOZA,2024-08-19,2024,34,0,2
PALLAPIZZA,PAMPLONA,2024-08-20,2024,34,1,1
PALLAPIZZA,BILBAO,2024-08-20,2024,34,1,2
PALLAPIZZA,BURGOS,2024-08-20,2024,34,1,1
PALLAPIZZA,VITORIA,2024-08-20,2024,34,1,10
PALLAPIZZA,ZARAGOZA,2024-08-20,2024,34,1,3
PALLAPIZZA,PAMPLONA,2024-08-21,2024,34,2,10
PALLAPIZZA,BILBAO,2024-08-21,2024,34,2,8
PALLAPIZZA,BURGOS,2024-08-21,2024,34,2,0
PALLAPIZZA,VITORIA,2024-08-21,2024,34,2,6
PALLAPIZZA,ZARAGOZA,2024-08-21,2024,34,2,9
PALLAPIZZA,PAMPLONA,2024-08-22,2024,34,3,6
PALLAPIZZA,BILBAO,2024-08-22,2024,34,3,0
PALLAPIZZA,BURGOS,2024-08-22,2024,34,3,5
PALLAPIZZA,VITORIA,2024-08-22,2024,34,3,10
PALLAPIZZA,ZARAGOZA,2024-08-22,2024,34,3,6
PALLAPIZZA,PAMPLONA,2024-08-23,2024,34,4,3
PALLAPIZZA,BILBAO,2024-08-23,2024,34,4,5
PALLAPIZZA,BURGOS,2024-08-23,2024,34,4,1
PALLAPIZZA,VITORIA,2024-08-23,2024,34,4,20
PALLAPIZZA,ZARAGOZA,2024-08-23,2024,34,4,3
PALLAPIZZA,PAMPLONA,2024-08-24,2024,34,5,6
PALLAPIZZA,BILBAO,2024-08-24,2024,34,5,14
PALLAPIZZA,BURGOS,2024-08-24,2024,34,5,11
PALLAPIZZA,VITORIA,2024-08-24,2024,34,5,10
PALLAPIZZA,ZARAGOZA,2024-08-24,2024,34,5,6
PALLAPIZZA,PAMPLONA,2024-08-25,2024,34,6,7
PALLAPIZZA,BILBAO,2024-08-25,2024,34,6,0
PALLAPIZZA,BURGOS,2024-08-25,2024,34,6,9
PALLAPIZZA,VITORIA,2024-08-25,2024,34,6,4
PALLAPIZZA,ZARAGOZA,2024-08-25,2024,34,6,8
PALLAPIZZA,PAMPLONA,2024-08-26,2024,35,0,8
PALLAPIZZA,BILBAO,2024-08-26,2024,35,0,2
PALLAPIZZA,BURGOS,2024-08-26,2024,35,0,0
PALLAPIZZA,VITORIA,2024-08-26,2024,35,0,3
PALLAPIZZA,ZARAGOZA,2024-08-26,2024,35,0,1
PALLAPIZZA,PAMPLONA,2024-08-27,2024,35,1,4
PALLAPIZZA,BILBAO,2024-08-27,2024,35,1,6
PALLAPIZZA,BURGOS,2024-08-27,2024,35,1,4
PALLAPIZZA,VITORIA,2024-08-27,2024,35,1,5
PALLAPIZZA,ZARAGOZA,2024-08-27,2024,35,1,8
PALLAPIZZA,PAMPLONA,2024-08-28,2024,35,2,10
PALLAPIZZA,BILBAO,2024-08-28,2024,35,2,6
PALLAPIZZA,BURGOS,2024-08-28,2024,35,2,0
PALLAPIZZA,VITORIA,2024-08-28,2024,35,2,7
PALLAPIZZA,ZARAGOZA,2024-08-28,2024,35,2,9
PALLAPIZZA,PAMPLONA,2024-08-29,2024,35,3,6
PALLAPIZZA,BILBAO,2024-08-29,2024,35,3,7
PALLAPIZZA,BURGOS,2024-08-29,2024,35,3,7
PALLAPIZZA,VITORIA,2024-08-29,2024,35,3,7
PALLAPIZZA,ZARAGOZA,2024-08-29,2024,35,3,10
PALLAPIZZA,PAMPLONA,2024-08-30,2024,35,4,11
PALLAPIZZA,BILBAO,2024-08-30,2024,35,4,3
PALLAPIZZA,BURGOS,2024-08-30,2024,35,4,10
PALLAPIZZA,VITORIA,2024-08-30,2024,35,4,1
PALLAPIZZA,ZARAGOZA,2024-08-30,2024,35,4,17
PALLAPIZZA,PAMPLONA,2024-08-31,2024,35,5,8
PALLAPIZZA,BILBAO,2024-08-31,2024,35,5,2
PALLAPIZZA,BURGOS,2024-08-31,2024,35,5,3
PALLAPIZZA,VITORIA,2024-08-31,2024,35,5,7
PALLAPIZZA,ZARAGOZA,2024-08-31,2024,35,5,17
PALLAPIZZA,PAMPLONA,2024-09-01,2024,35,6,14
PALLAPIZZA,BILBAO,2024-09-01,2024,35,6,15
PALLAPIZZA,BURGOS,2024-09-01,2024,35,6,13
PALLAPIZZA,VITORIA,2024-09-01,2024,35,6,3
PALLAPIZZA,ZARAGOZA,2024-09-01,2024,35,6,13
PALLAPIZZA,PAMPLONA,2024-09-02,2024,36,0,6
PALLAPIZZA,BILBAO,2024-09-02,2024,36,0,7
PALLAPIZZA,BURGOS,2024-09-02,2024,36,0,8
PALLAPIZZA,VITORIA,2024-09-02,2024,36,0,7
PALLAPIZZA,ZARAGOZA,2024-09-02,2024,36,0,9
PALLAPIZZA,PAMPLONA,2024-09-03,2024,36,1,6
PALLAPIZZA,BILBAO,2024-09-03,2024,36,1,3
PALLAPIZZA,BURGOS,2024-09-03,2024,36,1,2
PALLAPIZZA,VITORIA,2024-09-03,2024,36,1,1
PALLAPIZZA,ZARAGOZA,2024-09-03,2024,36,1,0
PALLAPIZZA,PAMPLONA,2024-09-04,2024,36,2,4
PALLAPIZZA,BILBAO,2024-09-04,2024,36,2,8
PALLAPIZZA,BURGOS,2024-09-04,2024,36,2,6
PALLAPIZZA,VITORIA,2024-09-04,2024,36,2,10
PALLAPIZZA,ZARAGOZA,2024-09-04,2024,36,2,9
PALLAPIZZA,PAMPLONA,2024-09-05,2024,36,3,7
PALLAPIZZA,BILBAO,2024-09-05,2024,36,3,2
PALLAPIZZA,BURGOS,2024-09-05,2024,36,3,7
PALLAPIZZA,VITORIA,2024-09-05,2024,36,3,7
PALLAPIZZA,ZARAGOZA,2024-09-05,2024,36,3,2
PALLAPIZZA,PAMPLONA,2024-09-06,2024,36,4,14
PALLAPIZZA,BILBAO,2024-09-06,2024,36,4,9
PALLAPIZZA,BURGOS,2024-09-06,2024,36,4,12
PALLAPIZZA,VITORIA,2024-09-06,2024,36,4,4
PALLAPIZZA,ZARAGOZA,2024-09-06,2024,36,4,17
PALLAPIZZA,PAMPLONA,2024-09-07,2024,36,5,0
PALLAPIZZA,BILBAO,2024-09-07,2024,36,5,1
PALLAPIZZA,BURGOS,2024-09-07,2024,36,5,8
PALLAPIZZA,VITORIA,2024-09-07,2024,36,5,5
PALLAPIZZA,ZARAGOZA,2024-09-07,2024,36,5,12
PALLAPIZZA,PAMPLONA,2024-09-08,2024,36,6,9
PALLAPIZZA,BILBAO,2024-09-08,2024,36,6,6
PALLAPIZZA,BURGOS,2024-09-08,2024,36,6,7
PALLAPIZZA,VITORIA,2024-09-08,2024,36,6,10
PALLAPIZZA,ZARAGOZA,2024-09-08,2024,36,6,9
PALLAPIZZA,PAMPLONA,2024-09-09,2024,37,0,6
PALLAPIZZA,BILBAO,2024-09-09,2024,37,0,0
PALLAPIZZA,BURGOS,2024-09-09,2024,37,0,3
PALLAPIZZA,VITORIA,2024-09-09,2024,37,0,9
PALLAPIZZA,ZARAGOZA,2024-09-09,2024,37,0,5
PALLAPIZZA,PAMPLONA,2024-09-10,2024,37,1,8
PALLAPIZZA,BILBAO,2024-09-10,2024,37,1,0
PALLAPIZZA,BURGOS,2024-09-10,2024,37,1,6
