p_company_name,p_venue_name,date,p_year,p_week_number,weekday,product_code,product_name,stock,capacity
PALLAPIZZA,VITORIA,2025-08-14,2025,33,3,PROD_4,Harina de trigo,135,139
PALLAPIZZA,VITORIA,2025-08-14,2025,33,3,PROD_5,Cerveza Mahou,171,180
PALLAPIZZA,VITORIA,2025-08-14,2025,33,3,PROD_6,Jamón ibérico,129,141
PALLAPIZZA,VITORIA,2025-08-14,2025,33,3,PROD_7,Champiñones,135,143
PALLAPIZZA,VITORIA,2025-08-14,2025,33,3,PROD_8,Pimientos asados,150,168
PALLAPIZZA,VITORIA,2025-08-14,2025,33,3,PROD_9,Aceite de oliva virgen extra,128,133
PALLAPIZZA,VITORIA,2025-08-14,2025,33,3,PROD_10,Anchoas,128,149
PALLAPIZZA,ZARAGOZA,2025-08-14,2025,33,3,PROD_1,Mozzarella,136,166
PALLAPIZZA,ZARAGOZA,2025-08-14,2025,33,3,PROD_2,Aceitunas,132,136
PALLAPIZZA,ZARAGOZA,2025-08-14,2025,33,3,PROD_3,Tomate triturado,176,183
PALLAPIZZA,ZARAGOZA,2025-08-14,2025,33,3,PROD_4,Harina de trigo,116,139
PALLAPIZZA,ZARAGOZA,2025-08-14,2025,33,3,PROD_5,Cerveza Mahou,169,180
PALLAPIZZA,ZARAGOZA,2025-08-14,2025,33,3,PROD_6,Jamón ibérico,125,141
PALLAPIZZA,ZARAGOZA,2025-08-14,2025,33,3,PROD_7,Champiñones,122,143
PALLAPIZZA,ZARAGOZA,2025-08-14,2025,33,3,PROD_8,Pimientos asados,133,168
PALLAPIZZA,ZARAGOZA,2025-08-14,2025,33,3,PROD_9,Aceite de oliva virgen extra,109,133
PALLAPIZZA,ZARAGOZA,2025-08-14,2025,33,3,PROD_10,Anchoas,130,149
PALLAPIZZA,PAMPLONA,2025-08-15,2025,33,4,PROD_1,Mozzarella,161,166
PALLAPIZZA,PAMPLONA,2025-08-15,2025,33,4,PROD_2,Aceitunas,106,136
PALLAPIZZA,PAMPLONA,2025-08-15,2025,33,4,PROD_3,Tomate triturado,162,183
PALLAPIZZA,PAMPLONA,2025-08-15,2025,33,4,PROD_4,Harina de trigo,125,139
PALLAPIZZA,PAMPLONA,2025-08-15,2025,33,4,PROD_5,Cerveza Mahou,159,180
PALLAPIZZA,PAMPLONA,2025-08-15,2025,33,4,PROD_6,Jamón ibérico,123,141
PALLAPIZZA,PAMPLONA,2025-08-15,2025,33,4,PROD_7,Champiñones,136,143
PALLAPIZZA,PAMPLONA,2025-08-15,2025,33,4,PROD_8,Pimientos asados,159,168
PALLAPIZZA,PAMPLONA,2025-08-15,2025,33,4,PROD_9,Aceite de oliva virgen extra,115,133
PALLAPIZZA,PAMPLONA,2025-08-15,2025,33,4,PROD_10,Anchoas,141,149
PALLAPIZZA,BILBAO,2025-08-15,2025,33,4,PROD_1,Mozzarella,147,166
PALLAPIZZA,BILBAO,2025-08-15,2025,33,4,PROD_2,Aceitunas,125,136
PALLAPIZZA,BILBAO,2025-08-15,2025,33,4,PROD_3,Tomate triturado,152,183
PALLAPIZZA,BILBAO,2025-08-15,2025,33,4,PROD_4,Harina de trigo,120,139
PALLAPIZZA,BILBAO,2025-08-15,2025,33,4,PROD_5,Cerveza Mahou,150,180
PALLAPIZZA,BILBAO,2025-08-15,2025,33,4,PROD_6,Jamón ibérico,134,141
PALLAPIZZA,BILBAO,2025-08-15,2025,33,4,PROD_7,Champiñones,136,143
PALLAPIZZA,BILBAO,2025-08-15,2025,33,4,PROD_8,Pimientos asados,140,168
PALLAPIZZA,BILBAO,2025-08-15,2025,33,4,PROD_9,Aceite de oliva virgen extra,117,133
PALLAPIZZA,BILBAO,2025-08-15,2025,33,4,PROD_10,Anchoas,134,149
PALLAPIZZA,BURGOS,2025-08-15,2025,33,4,PROD_1,Mozzarella,134,166
PALLAPIZZA,BURGOS,2025-08-15,2025,33,4,PROD_2,Aceitunas,127,136
PALLAPIZZA,BURGOS,2025-08-15,2025,33,4,PROD_3,Tomate triturado,159,183
PALLAPIZZA,BURGOS,2025-08-15,2025,33,4,PROD_4,Harina de trigo,109,139
PALLAPIZZA,BURGOS,2025-08-15,2025,33,4,PROD_5,Cerveza Mahou,151,180
PALLAPIZZA,BURGOS,2025-08-15,2025,33,4,PROD_6,Jamón ibérico,137,141
PALLAPIZZA,BURGOS,2025-08-15,2025,33,4,PROD_7,Champiñones,121,143
PALLAPIZZA,BURGOS,2025-08-15,2025,33,4,PROD_8,Pimientos asados,141,168
PALLAPIZZA,BURGOS,2025-08-15,2025,33,4,PROD_9,Aceite de oliva virgen extra,108,133
PALLAPIZZA,BURGOS,2025-08-15,2025,33,4,PROD_10,Anchoas,123,149
PALLAPIZZA,VITORIA,2025-08-15,2025,33,4,PROD_1,Mozzarella,134,166
PALLAPIZZA,VITORIA,2025-08-15,2025,33,4,PROD_2,Aceitunas,128,136
PALLAPIZZA,VITORIA,2025-08-15,2025,33,4,PROD_3,Tomate triturado,174,183
PALLAPIZZA,VITORIA,2025-08-15,2025,33,4,PROD_4,Harina de trigo,132,139
PALLAPIZZA,VITORIA,2025-08-15,2025,33,4,PROD_5,Cerveza Mahou,167,180
PALLAPIZZA,VITORIA,2025-08-15,2025,33,4,PROD_6,Jamón ibérico,127,141
PALLAPIZZA,VITORIA,2025-08-15,2025,33,4,PROD_7,Champiñones,133,143
PALLAPIZZA,VITORIA,2025-08-15,2025,33,4,PROD_8,Pimientos asados,148,168
PALLAPIZZA,VITORIA,2025-08-15,2025,33,4,PROD_9,Aceite de oliva virgen extra,127,133
PALLAPIZZA,VITORIA,2025-08-15,2025,33,4,PROD_10,Anchoas,124,149
PALLAPIZZA,ZARAGOZA,2025-08-15,2025,33,4,PROD_1,Mozzarella,134,166
PALLAPIZZA,ZARAGOZA,2025-08-15,2025,33,4,PROD_2,Aceitunas,129,136
PALLAPIZZA,ZARAGOZA,2025-08-15,2025,33,4,PROD_3,Tomate triturado,174,183
PALLAPIZZA,ZARAGOZA,2025-08-15,2025,33,4,PROD_4,Harina de trigo,112,139
PALLAPIZZA,ZARAGOZA,2025-08-15,2025,33,4,PROD_5,Cerveza Mahou,166,180
PALLAPIZZA,ZARAGOZA,2025-08-15,2025,33,4,PROD_6,Jamón ibérico,123,141
PALLAPIZZA,ZARAGOZA,2025-08-15,2025,33,4,PROD_7,Champiñones,120,143
PALLAPIZZA,ZARAGOZA,2025-08-15,2025,33,4,PROD_8,Pimientos asados,130,168
PALLAPIZZA,ZARAGOZA,2025-08-15,2025,33,4,PROD_9,Aceite de oliva virgen extra,107,133
PALLAPIZZA,ZARAGOZA,2025-08-15,2025,33,4,PROD_10,Anchoas,128,149
PALLAPIZZA,PAMPLONA,2025-08-16,2025,33,5,PROD_1,Mozzarella,158,166
PALLAPIZZA,PAMPLONA,2025-08-16,2025,33,5,PROD_2,Aceitunas,103,136
PALLAPIZZA,PAMPLONA,2025-08-16,2025,33,5,PROD_3,Tomate triturado,160,183
PALLAPIZZA,PAMPLONA,2025-08-16,2025,33,5,PROD_4,Harina de trigo,122,139
PALLAPIZZA,PAMPLONA,2025-08-16,2025,33,5,PROD_5,Cerveza Mahou,154,180
PALLAPIZZA,PAMPLONA,2025-08-16,2025,33,5,PROD_6,Jamón ibérico,120,141
PALLAPIZZA,PAMPLONA,2025-08-16,2025,33,5,PROD_7,Champiñones,133,143
PALLAPIZZA,PAMPLONA,2025-08-16,2025,33,5,PROD_8,Pimientos asados,156,168
PALLAPIZZA,PAMPLONA,2025-08-16,2025,33,5,PROD_9,Aceite de oliva virgen extra,112,133
PALLAPIZZA,PAMPLONA,2025-08-16,2025,33,5,PROD_10,Anchoas,137,149
PALLAPIZZA,BILBAO,2025-08-16,2025,33,5,PROD_1,Mozzarella,144,166
PALLAPIZZA,BILBAO,2025-08-16,2025,33,5,PROD_2,Aceitunas,121,136
PALLAPIZZA,BILBAO,2025-08-16,2025,33,5,PROD_3,Tomate triturado,149,183
PALLAPIZZA,BILBAO,2025-08-16,2025,33,5,PROD_4,Harina de trigo,117,139
PALLAPIZZA,BILBAO,2025-08-16,2025,33,5,PROD_5,Cerveza Mahou,146,180
PALLAPIZZA,BILBAO,2025-08-16,2025,33,5,PROD_6,Jamón ibérico,129,141
PALLAPIZZA,BILBAO,2025-08-16,2025,33,5,PROD_7,Champiñones,132,143
PALLAPIZZA,BILBAO,2025-08-16,2025,33,5,PROD_8,Pimientos asados,137,168
PALLAPIZZA,BILBAO,2025-08-16,2025,33,5,PROD_9,Aceite de oliva virgen extra,114,133
PALLAPIZZA,BILBAO,2025-08-16,2025,33,5,PROD_10,Anchoas,130,149
PALLAPIZZA,BURGOS,2025-08-16,2025,33,5,PROD_1,Mozzarella,130,166
PALLAPIZZA,BURGOS,2025-08-16,2025,33,5,PROD_2,Aceitunas,124,136
PALLAPIZZA,BURGOS,2025-08-16,2025,33,5,PROD_3,Tomate triturado,155,183
PALLAPIZZA,BURGOS,2025-08-16,2025,33,5,PROD_4,Harina de trigo,105,139
PALLAPIZZA,BURGOS,2025-08-16,2025,33,5,PROD_5,Cerveza Mahou,148,180
PALLAPIZZA,BURGOS,2025-08-16,2025,33,5,PROD_6,Jamón ibérico,134,141
PALLAPIZZA,BURGOS,2025-08-16,2025,33,5,PROD_7,Champiñones,119,143
PALLAPIZZA,BURGOS,2025-08-16,2025,33,5,PROD_8,Pimientos asados,138,168
PALLAPIZZA,BURGOS,2025-08-16,2025,33,5,PROD_9,Aceite de oliva virgen extra,104,133
PALLAPIZZA,BURGOS,2025-08-16,2025,33,5,PROD_10,Anchoas,120,149
PALLAPIZZA,VITORIA,2025-08-16,2025,33,5,PROD_1,Mozzarella,130,166
PALLAPIZZA,VITORIA,2025-08-16,2025,33,5,PROD_2,Aceitunas,125,136
PALLAPIZZA,VITORIA,2025-08-16,2025,33,5,PROD_3,Tomate triturado,171,183
PALLAPIZZA,VITORIA,2025-08-16,2025,33,5,PROD_4,Harina de trigo,128,139
PALLAPIZZA,VITORIA,2025-08-16,2025,33,5,PROD_5,Cerveza Mahou,164,180
PALLAPIZZA,VITORIA,2025-08-16,2025,33,5,PROD_6,Jamón ibérico,124,141
PALLAPIZZA,VITORIA,2025-08-16,2025,33,5,PROD_7,Champiñones,130,143
PALLAPIZZA,VITORIA,2025-08-16,2025,33,5,PROD_8,Pimientos asados,145,168
PALLAPIZZA,VITORIA,2025-08-16,2025,33,5,PROD_9,Aceite de oliva virgen extra,124,133
PALLAPIZZA,VITORIA,2025-08-16,2025,33,5,PROD_10,Anchoas,122,149
PALLAPIZZA,ZARAGOZA,2025-08-16,2025,33,5,PROD_1,Mozzarella,131,166
PALLAPIZZA,ZARAGOZA,2025-08-16,2025,33,5,PROD_2,Aceitunas,125,136
PALLAPIZZA,ZARAGOZA,2025-08-16,2025,33,5,PROD_3,Tomate triturado,171,183
PALLAPIZZA,ZARAGOZA,2025-08-16,2025,33,5,PROD_4,Harina de trigo,109,139
PALLAPIZZA,ZARAGOZA,2025-08-16,2025,33,5,PROD_5,Cerveza Mahou,163,180
PALLAPIZZA,ZARAGOZA,2025-08-16,2025,33,5,PROD_6,Jamón ibérico,120,141
PALLAPIZZA,ZARAGOZA,2025-08-16,2025,33,5,PROD_7,Champiñones,117,143
PALLAPIZZA,ZARAGOZA,2025-08-16,2025,33,5,PROD_8,Pimientos asados,127,168
PALLAPIZZA,ZARAGOZA,2025-08-16,2025,33,5,PROD_9,Aceite de oliva virgen extra,103,133
PALLAPIZZA,ZARAGOZA,2025-08-16,2025,33,5,PROD_10,Anchoas,125,149
PALLAPIZZA,PAMPLONA,2025-08-17,2025,33,6,PROD_1,Mozzarella,155,166
PALLAPIZZA,PAMPLONA,2025-08-17,2025,33,6,PROD_2,Aceitunas,101,136
PALLAPIZZA,PAMPLONA,2025-08-17,2025,33,6,PROD_3,Tomate triturado,157,183
PALLAPIZZA,PAMPLONA,2025-08-17,2025,33,6,PROD_4,Harina de trigo,118,139
PALLAPIZZA,PAMPLONA,2025-08-17,2025,33,6,PROD_5,Cerveza Mahou,152,180
PALLAPIZZA,PAMPLONA,2025-08-17,2025,33,6,PROD_6,Jamón ibérico,118,141
PALLAPIZZA,PAMPLONA,2025-08-17,2025,33,6,PROD_7,Champiñones,131,143
PALLAPIZZA,PAMPLONA,2025-08-17,2025,33,6,PROD_8,Pimientos asados,153,168
PALLAPIZZA,PAMPLONA,2025-08-17,2025,33,6,PROD_9,Aceite de oliva virgen extra,109,133
PALLAPIZZA,PAMPLONA,2025-08-17,2025,33,6,PROD_10,Anchoas,134,149
PALLAPIZZA,BILBAO,2025-08-17,2025,33,6,PROD_1,Mozzarella,142,166
PALLAPIZZA,BILBAO,2025-08-17,2025,33,6,PROD_2,Aceitunas,118,136
PALLAPIZZA,BILBAO,2025-08-17,2025,33,6,PROD_3,Tomate triturado,146,183
PALLAPIZZA,BILBAO,2025-08-17,2025,33,6,PROD_4,Harina de trigo,114,139
PALLAPIZZA,BILBAO,2025-08-17,2025,33,6,PROD_5,Cerveza Mahou,145,180
PALLAPIZZA,BILBAO,2025-08-17,2025,33,6,PROD_6,Jamón ibérico,127,141
PALLAPIZZA,BILBAO,2025-08-17,2025,33,6,PROD_7,Champiñones,129,143
PALLAPIZZA,BILBAO,2025-08-17,2025,33,6,PROD_8,Pimientos asados,133,168
PALLAPIZZA,BILBAO,2025-08-17,2025,33,6,PROD_9,Aceite de oliva virgen extra,112,133
PALLAPIZZA,BILBAO,2025-08-17,2025,33,6,PROD_10,Anchoas,127,149
PALLAPIZZA,BURGOS,2025-08-17,2025,33,6,PROD_1,Mozzarella,127,166
PALLAPIZZA,BURGOS,2025-08-17,2025,33,6,PROD_2,Aceitunas,121,136
PALLAPIZZA,BURGOS,2025-08-17,2025,33,6,PROD_3,Tomate triturado,152,183
PALLAPIZZA,BURGOS,2025-08-17,2025,33,6,PROD_4,Harina de trigo,103,139
PALLAPIZZA,BURGOS,2025-08-17,2025,33,6,PROD_5,Cerveza Mahou,146,180
PALLAPIZZA,BURGOS,2025-08-17,2025,33,6,PROD_6,Jamón ibérico,132,141
PALLAPIZZA,BURGOS,2025-08-17,2025,33,6,PROD_7,Champiñones,115,143
PALLAPIZZA,BURGOS,2025-08-17,2025,33,6,PROD_8,Pimientos asados,137,168
PALLAPIZZA,BURGOS,2025-08-17,2025,33,6,PROD_9,Aceite de oliva virgen extra,101,133
PALLAPIZZA,BURGOS,2025-08-17,2025,33,6,PROD_10,Anchoas,117,149
PALLAPIZZA,VITORIA,2025-08-17,2025,33,6,PROD_1,Mozzarella,128,166
PALLAPIZZA,VITORIA,2025-08-17,2025,33,6,PROD_2,Aceitunas,123,136
PALLAPIZZA,VITORIA,2025-08-17,2025,33,6,PROD_3,Tomate triturado,168,183
PALLAPIZZA,VITORIA,2025-08-17,2025,33,6,PROD_4,Harina de trigo,128,139
PALLAPIZZA,VITORIA,2025-08-17,2025,33,6,PROD_5,Cerveza Mahou,161,180
PALLAPIZZA,VITORIA,2025-08-17,2025,33,6,PROD_6,Jamón ibérico,121,141
PALLAPIZZA,VITORIA,2025-08-17,2025,33,6,PROD_7,Champiñones,127,143
PALLAPIZZA,VITORIA,2025-08-17,2025,33,6,PROD_8,Pimientos asados,142,168
PALLAPIZZA,VITORIA,2025-08-17,2025,33,6,PROD_9,Aceite de oliva virgen extra,121,133
PALLAPIZZA,VITORIA,2025-08-17,2025,33,6,PROD_10,Anchoas,120,149
PALLAPIZZA,ZARAGOZA,2025-08-17,2025,33,6,PROD_1,Mozzarella,129,166
PALLAPIZZA,ZARAGOZA,2025-08-17,2025,33,6,PROD_2,Aceitunas,123,136
PALLAPIZZA,ZARAGOZA,2025-08-17,2025,33,6,PROD_3,Tomate triturado,169,183
PALLAPIZZA,ZARAGOZA,2025-08-17,2025,33,6,PROD_4,Harina de trigo,108,139
PALLAPIZZA,ZARAGOZA,2025-08-17,2025,33,6,PROD_5,Cerveza Mahou,160,180
PALLAPIZZA,ZARAGOZA,2025-08-17,2025,33,6,PROD_6,Jamón ibérico,119,141
PALLAPIZZA,ZARAGOZA,2025-08-17,2025,33,6,PROD_7,Champiñones,115,143
PALLAPIZZA,ZARAGOZA,2025-08-17,2025,33,6,PROD_8,Pimientos asados,123,168
PALLAPIZZA,ZARAGOZA,2025-08-17,2025,33,6,PROD_9,Aceite de oliva virgen extra,100,133
PALLAPIZZA,ZARAGOZA,2025-08-17,2025,33,6,PROD_10,Anchoas,122,149
PALLAPIZZA,PAMPLONA,2025-08-18,2025,34,0,PROD_1,Mozzarella,155,166
PALLAPIZZA,PAMPLONA,2025-08-18,2025,34,0,PROD_2,Aceitunas,101,136
PALLAPIZZA,PAMPLONA,2025-08-18,2025,34,0,PROD_3,Tomate triturado,155,183
PALLAPIZZA,PAMPLONA,2025-08-18,2025,34,0,PROD_4,Harina de trigo,118,139
PALLAPIZZA,PAMPLONA,2025-08-18,2025,34,0,PROD_5,Cerveza Mahou,151,180
PALLAPIZZA,PAMPLONA,2025-08-18,2025,34,0,PROD_6,Jamón ibérico,118,141
PALLAPIZZA,PAMPLONA,2025-08-18,2025,34,0,PROD_7,Champiñones,131,143
PALLAPIZZA,PAMPLONA,2025-08-18,2025,34,0,PROD_8,Pimientos asados,152,168
PALLAPIZZA,PAMPLONA,2025-08-18,2025,34,0,PROD_9,Aceite de oliva virgen extra,109,133
PALLAPIZZA,PAMPLONA,2025-08-18,2025,34,0,PROD_10,Anchoas,133,149
PALLAPIZZA,BILBAO,2025-08-18,2025,34,0,PROD_1,Mozzarella,140,166
PALLAPIZZA,BILBAO,2025-08-18,2025,34,0,PROD_2,Aceitunas,118,136
PALLAPIZZA,BILBAO,2025-08-18,2025,34,0,PROD_3,Tomate triturado,145,183
PALLAPIZZA,BILBAO,2025-08-18,2025,34,0,PROD_4,Harina de trigo,114,139
PALLAPIZZA,BILBAO,2025-08-18,2025,34,0,PROD_5,Cerveza Mahou,145,180
PALLAPIZZA,BILBAO,2025-08-18,2025,34,0,PROD_6,Jamón ibérico,127,141
PALLAPIZZA,BILBAO,2025-08-18,2025,34,0,PROD_7,Champiñones,129,143
PALLAPIZZA,BILBAO,2025-08-18,2025,34,0,PROD_8,Pimientos asados,132,168
PALLAPIZZA,BILBAO,2025-08-18,2025,34,0,PROD_9,Aceite de oliva virgen extra,112,133
PALLAPIZZA,BILBAO,2025-08-18,2025,34,0,PROD_10,Anchoas,126,149
PALLAPIZZA,BURGOS,2025-08-18,2025,34,0,PROD_1,Mozzarella,127,166
PALLAPIZZA,BURGOS,2025-08-18,2025,34,0,PROD_2,Aceitunas,120,136
PALLAPIZZA,BURGOS,2025-08-18,2025,34,0,PROD_3,Tomate triturado,152,183
PALLAPIZZA,BURGOS,2025-08-18,2025,34,0,PROD_4,Harina de trigo,101,139
PALLAPIZZA,BURGOS,2025-08-18,2025,34,0,PROD_5,Cerveza Mahou,145,180
PALLAPIZZA,BURGOS,2025-08-18,2025,34,0,PROD_6,Jamón ibérico,131,141
PALLAPIZZA,BURGOS,2025-08-18,2025,34,0,PROD_7,Champiñones,115,143
PALLAPIZZA,BURGOS,2025-08-18,2025,34,0,PROD_8,Pimientos asados,136,168
PALLAPIZZA,BURGOS,2025-08-18,2025,34,0,PROD_9,Aceite de oliva virgen extra,99,133
PALLAPIZZA,BURGOS,2025-08-18,2025,34,0,PROD_10,Anchoas,117,149
PALLAPIZZA,VITORIA,2025-08-18,2025,34,0,PROD_1,Mozzarella,127,166
PALLAPIZZA,VITORIA,2025-08-18,2025,34,0,PROD_2,Aceitunas,122,136
PALLAPIZZA,VITORIA,2025-08-18,2025,34,0,PROD_3,Tomate triturado,168,183
PALLAPIZZA,VITORIA,2025-08-18,2025,34,0,PROD_4,Harina de trigo,127,139
PALLAPIZZA,VITORIA,2025-08-18,2025,34,0,PROD_5,Cerveza Mahou,161,180
PALLAPIZZA,VITORIA,2025-08-18,2025,34,0,PROD_6,Jamón ibérico,121,141
PALLAPIZZA,VITORIA,2025-08-18,2025,34,0,PROD_7,Champiñones,126,143
PALLAPIZZA,VITORIA,2025-08-18,2025,34,0,PROD_8,Pimientos asados,140,168
PALLAPIZZA,VITORIA,2025-08-18,2025,34,0,PROD_9,Aceite de oliva virgen extra,120,133
PALLAPIZZA,VITORIA,2025-08-18,2025,34,0,PROD_10,Anchoas,120,149
PALLAPIZZA,ZARAGOZA,2025-08-18,2025,34,0,PROD_1,Mozzarella,127,166
PALLAPIZZA,ZARAGOZA,2025-08-18,2025,34,0,PROD_2,Aceitunas,123,136
PALLAPIZZA,ZARAGOZA,2025-08-18,2025,34,0,PROD_3,Tomate triturado,168,183
PALLAPIZZA,ZARAGOZA,2025-08-18,2025,34,0,PROD_4,Harina de trigo,108,139
PALLAPIZZA,ZARAGOZA,2025-08-18,2025,34,0,PROD_5,Cerveza Mahou,160,180
PALLAPIZZA,ZARAGOZA,2025-08-18,2025,34,0,PROD_6,Jamón ibérico,119,141
PALLAPIZZA,ZARAGOZA,2025-08-18,2025,34,0,PROD_7,Champiñones,113,143
PALLAPIZZA,ZARAGOZA,2025-08-18,2025,34,0,PROD_8,Pimientos asados,123,168
PALLAPIZZA,ZARAGOZA,2025-08-18,2025,34,0,PROD_9,Aceite de oliva virgen extra,100,133
PALLAPIZZA,ZARAGOZA,2025-08-18,2025,34,0,PROD_10,Anchoas,121,149
PALLAPIZZA,PAMPLONA,2025-08-19,2025,34,1,PROD_1,Mozzarella,155,166
PALLAPIZZA,PAMPLONA,2025-08-19,2025,34,1,PROD_2,Aceitunas,112,136
PALLAPIZZA,PAMPLONA,2025-08-19,2025,34,1,PROD_3,Tomate triturado,182,183
PALLAPIZZA,PAMPLONA,2025-08-19,2025,34,1,PROD_4,Harina de trigo,119,139
PALLAPIZZA,PAMPLONA,2025-08-19,2025,34,1,PROD_5,Cerveza Mahou,162,180
PALLAPIZZA,PAMPLONA,2025-08-19,2025,34,1,PROD_6,Jamón ibérico,118,141
PALLAPIZZA,PAMPLONA,2025-08-19,2025,34,1,PROD_7,Champiñones,131,143
PALLAPIZZA,PAMPLONA,2025-08-19,2025,34,1,PROD_8,Pimientos asados,152,168
PALLAPIZZA,PAMPLONA,2025-08-19,2025,34,1,PROD_9,Aceite de oliva virgen extra,110,133
PALLAPIZZA,PAMPLONA,2025-08-19,2025,34,1,PROD_10,Anchoas,133,149
PALLAPIZZA,BILBAO,2025-08-19,2025,34,1,PROD_1,Mozzarella,146,166
PALLAPIZZA,BILBAO,2025-08-19,2025,34,1,PROD_2,Aceitunas,131,136
PALLAPIZZA,BILBAO,2025-08-19,2025,34,1,PROD_3,Tomate triturado,163,183
PALLAPIZZA,BILBAO,2025-08-19,2025,34,1,PROD_4,Harina de trigo,119,139
PALLAPIZZA,BILBAO,2025-08-19,2025,34,1,PROD_5,Cerveza Mahou,176,180
PALLAPIZZA,BILBAO,2025-08-19,2025,34,1,PROD_6,Jamón ibérico,140,141
PALLAPIZZA,BILBAO,2025-08-19,2025,34,1,PROD_7,Champiñones,138,143
PALLAPIZZA,BILBAO,2025-08-19,2025,34,1,PROD_8,Pimientos asados,142,168
PALLAPIZZA,BILBAO,2025-08-19,2025,34,1,PROD_9,Aceite de oliva virgen extra,123,133
PALLAPIZZA,BILBAO,2025-08-19,2025,34,1,PROD_10,Anchoas,141,149
PALLAPIZZA,BURGOS,2025-08-19,2025,34,1,PROD_1,Mozzarella,154,166
PALLAPIZZA,BURGOS,2025-08-19,2025,34,1,PROD_2,Aceitunas,120,136
PALLAPIZZA,BURGOS,2025-08-19,2025,34,1,PROD_3,Tomate triturado,183,183
PALLAPIZZA,BURGOS,2025-08-19,2025,34,1,PROD_4,Harina de trigo,133,139
PALLAPIZZA,BURGOS,2025-08-19,2025,34,1,PROD_5,Cerveza Mahou,167,180
PALLAPIZZA,BURGOS,2025-08-19,2025,34,1,PROD_6,Jamón ibérico,131,141
PALLAPIZZA,BURGOS,2025-08-19,2025,34,1,PROD_7,Champiñones,127,143
PALLAPIZZA,BURGOS,2025-08-19,2025,34,1,PROD_8,Pimientos asados,139,168
PALLAPIZZA,BURGOS,2025-08-19,2025,34,1,PROD_9,Aceite de oliva virgen extra,118,133
PALLAPIZZA,BURGOS,2025-08-19,2025,34,1,PROD_10,Anchoas,134,149
PALLAPIZZA,VITORIA,2025-08-19,2025,34,1,PROD_1,Mozzarella,136,166
PALLAPIZZA,VITORIA,2025-08-19,2025,34,1,PROD_2,Aceitunas,126,136
PALLAPIZZA,VITORIA,2025-08-19,2025,34,1,PROD_3,Tomate triturado,168,183
PALLAPIZZA,VITORIA,2025-08-19,2025,34,1,PROD_4,Harina de trigo,127,139
PALLAPIZZA,VITORIA,2025-08-19,2025,34,1,PROD_5,Cerveza Mahou,161,180
PALLAPIZZA,VITORIA,2025-08-19,2025,34,1,PROD_6,Jamón ibérico,122,141
PALLAPIZZA,VITORIA,2025-08-19,2025,34,1,PROD_7,Champiñones,126,143
PALLAPIZZA,VITORIA,2025-08-19,2025,34,1,PROD_8,Pimientos asados,158,168
PALLAPIZZA,VITORIA,2025-08-19,2025,34,1,PROD_9,Aceite de oliva virgen extra,126,133
PALLAPIZZA,VITORIA,2025-08-19,2025,34,1,PROD_10,Anchoas,137,149
PALLAPIZZA,ZARAGOZA,2025-08-19,2025,34,1,PROD_1,Mozzarella,137,166
PALLAPIZZA,ZARAGOZA,2025-08-19,2025,34,1,PROD_2,Aceitunas,131,136
PALLAPIZZA,ZARAGOZA,2025-08-19,2025,34,1,PROD_3,Tomate triturado,172,183
PALLAPIZZA,ZARAGOZA,2025-08-19,2025,34,1,PROD_4,Harina de trigo,126,139
PALLAPIZZA,ZARAGOZA,2025-08-19,2025,34,1,PROD_5,Cerveza Mahou,161,180
PALLAPIZZA,ZARAGOZA,2025-08-19,2025,34,1,PROD_6,Jamón ibérico,119,141
PALLAPIZZA,ZARAGOZA,2025-08-19,2025,34,1,PROD_7,Champiñones,124,143
PALLAPIZZA,ZARAGOZA,2025-08-19,2025,34,1,PROD_8,Pimientos asados,160,168
PALLAPIZZA,ZARAGOZA,2025-08-19,2025,34,1,PROD_9,Aceite de oliva virgen extra,129,133
PALLAPIZZA,ZARAGOZA,2025-08-19,2025,34,1,PROD_10,Anchoas,145,149
PALLAPIZZA,PAMPLONA,2025-08-20,2025,34,2,PROD_1,Mozzarella,155,166
PALLAPIZZA,PAMPLONA,2025-08-20,2025,34,2,PROD_2,Aceitunas,111,136
PALLAPIZZA,PAMPLONA,2025-08-20,2025,34,2,PROD_3,Tomate triturado,182,183
PALLAPIZZA,PAMPLONA,2025-08-20,2025,34,2,PROD_4,Harina de trigo,118,139
PALLAPIZZA,PAMPLONA,2025-08-20,2025,34,2,PROD_5,Cerveza Mahou,162,180
PALLAPIZZA,PAMPLONA,2025-08-20,2025,34,2,PROD_6,Jamón ibérico,117,141
PALLAPIZZA,PAMPLONA,2025-08-20,2025,34,2,PROD_7,Champiñones,131,143
PALLAPIZZA,PAMPLONA,2025-08-20,2025,34,2,PROD_8,Pimientos asados,152,168
PALLAPIZZA,PAMPLONA,2025-08-20,2025,34,2,PROD_9,Aceite de oliva virgen extra,108,133
PALLAPIZZA,PAMPLONA,2025-08-20,2025,34,2,PROD_10,Anchoas,133,149
PALLAPIZZA,BILBAO,2025-08-20,2025,34,2,PROD_1,Mozzarella,146,166
PALLAPIZZA,BILBAO,2025-08-20,2025,34,2,PROD_2,Aceitunas,131,136
PALLAPIZZA,BILBAO,2025-08-20,2025,34,2,PROD_3,Tomate triturado,163,183
PALLAPIZZA,BILBAO,2025-08-20,2025,34,2,PROD_4,Harina de trigo,119,139
PALLAPIZZA,BILBAO,2025-08-20,2025,34,2,PROD_5,Cerveza Mahou,175,180
